51336856264,fga,158,69
51336868652,bgc,230,6
51336872679,gcd,205,164
51336877145,cgg,245,224
51336899176,ebg,264,229
51336914675,ccf,101,186
51336945743,caf,249,25
51336952228,gea,228,178
51337039631,bdc,220,124
51337053457,eed,233,74
51337068492,dgb,140,63
51337095771,dcd,70,201
51337096629,eae,157,91
51337101175,cad,278,173
51337106048,bed,266,279
51337125213,feg,273,164
51337136296,edc,261,76
51337157961,adc,31,18
51337192325,eab,172,89
51337211024,deg,167,152
51337246627,add,284,160
51337270493,abc,28,245
51337271935,fgd,134,53
51337279580,afc,101,289
51337290347,acf,222,228
51337293717,aga,143,298
51337302549,gec,25,136
51337324700,gba,88,224
51337328514,fdc,25,45
51337329120,acg,87,110
51337332642,ggf,20,126
51337340785,adb,226,146
51337387576,fbb,47,153
51337406991,cac,161,175
51337422793,gbb,58,250
51337426749,dfc,270,215
51337457974,bcf,205,266
51337463662,dga,89,52
51337501775,dag,229,43
51337509367,bgf,220,397
51337549435,fea,162,18
51337570393,ccg,242,298
51337593161,fda,138,78
51337599633,cdg,216,130
51337605150,aec,285,318
51337608474,dfd,62,61
51337612400,cag,7,164
51337614746,eda,117,244
51337615166,eeg,127,95
51337619614,ffa,286,105
51337624675,baa,293,61
51337658829,adf,240,32
51337660957,fcb,246,114
51337681639,cde,117,76
51337697944,faa,171,35
51337712759,bda,280,172
51337715745,beb,251,190
51337760137,dfe,53,54
51337767702,cab,10,132
51337802428,bbf,212,82
51337804911,gge,53,50
51337808532,dab,108,303
51337827676,agb,28,33
51337830037,fec,248,267
51337831934,egd,152,43
51337857270,fcf,194,13
51337867526,fgc,55,198
51337888420,dfa,146,25
51337892266,dec,122,160
51337907055,bab,162,299
51337910977,edd,106,137
51337914321,dbf,94,274
51337921109,cbf,100,67
51337923923,egc,34,8
51337944327,fdc,61,47
51337993262,fcc,82,93
51338031395,fac,226,131
51338040647,gbf,196,294
51338052882,ffb,28,83
51338078014,bda,6,146
51338086099,ccd,100,107
51338088720,gda,45,32
51338094279,aca,217,46
51338096417,eaa,291,132
51338096843,eee,124,160
51338099788,ceb,276,79
51338134125,ddc,293,139
51338149969,cgb,34,164
51338153236,bce,20,38
51338154609,aff,36,354
51338209819,fgf,96,157
51338217752,geb,91,221
51338217890,ddg,243,252
51338218141,gcc,122,181
51338218274,eef,232,69
51338249020,bfd,212,42
51338331409,afd,196,129
51338364473,faf,173,13
51338369074,gfe,2,387
51338374262,dcc,50,19
51338375463,caa,251,308
51338378645,dcg,119,171
51338389370,acc,1,27
51338420135,efa,45,191
51338482710,ada,159,51
51338487248,eff,43,113
51338523588,ffa,3,111
51338524818,bac,158,92
51338526041,bgb,242,117
51338530652,ecd,292,151
51338533242,edd,226,123
51338539762,dfe,99,59
51338554998,gag,233,287
51338565875,feg,175,157
51338600112,gfg,27,132
51338609241,daf,51,6
51338614899,bfg,265,106
51338617185,ead,77,33
51338635309,gfa,237,61
51338637214,eab,193,96
51338639518,aac,161,104
51338640709,ebe,57,119
51338657214,ggc,281,228
51338670414,cbc,191,213
51338693212,aeg,29,328
51338705409,ace,25,295
51338715115,aae,286,39
51338717007,bcd,3,282
51338738199,cbd,234,137
51338755614,bgf,6,349
51338783144,dac,165,57
51338839016,gdb,245,127
51338844903,efb,227,161
51338868841,ddf,117,217
51338872576,egg,11,104
51338879394,cea,83,126
51338888450,agf,29,170
51338901729,fad,70,195
51338902292,acb,126,154
51338903411,adc,134,15
51338910272,cfc,256,245
51338933395,dgc,207,83
51338939022,fbc,72,113
51338945018,aad,82,30
51338948919,ddd,53,72
51338968145,gcf,241,102
51338988370,fgg,15,362
51338993443,eaf,111,5
51338994265,fge,251,193
51338998597,dfc,205,232
51339000286,cfg,163,111
51339012480,egc,144,7
51339060847,dbe,187,126
51339073142,agg,3,109
51339076199,bbc,154,157
51339083871,eca,125,178
51339127634,cae,281,486
51339132248,ecg,125,122
51339151844,bbe,234,92
51339188329,fdd,63,361
51339189904,dfb,94,205
51339234738,ddb,218,444
51339258999,gad,243,194
51339285938,bge,173,99
51339290729,fbc,159,120
51339309907,aaf,37,215
51339311879,gdg,105,115
51339330100,cda,286,66
51339346025,cad,25,202
51339354643,bae,289,269
51339374625,afg,149,122
51339407312,gaa,10,165
51339420584,bca,105,207
51339443275,abd,224,236
51339469085,bac,49,86
51339499424,aeb,47,148
51339500140,fcg,239,174
51339562712,fed,85,297
51339562778,dge,175,149
51339562934,eeb,238,294
51339563586,adb,121,156
51339621562,bga,101,351
51339630377,fdf,171,22
51339637531,eeg,256,88
51339680250,bba,141,63
51339687073,fce,267,248
51339697042,dag,94,46
51339699588,cgb,229,190
51339709204,eaa,171,146
51339710890,dcf,183,80
51339712166,ecf,157,171
51339721090,fdd,7,368
51339743376,fac,289,150
51339745042,dae,111,115
51339748694,gcg,175,7
51339765636,ffa,106,122
51339768422,bcc,39,259
51339771491,ede,253,102
51339788509,bbg,83,305
51339788981,afc,158,234
51339797607,cec,151,96
51339798254,gag,141,312
51339800839,eab,84,94
51339802018,gcd,278,178
51339802098,afb,296,361
51339825775,egd,145,47
51339856155,daf,166,5
51339857340,bfc,245,22
51339859320,fba,64,104
51339861333,deg,215,173
51339862478,dae,60,131
51339877513,efe,258,27
51339892421,gfd,242,24
51339898040,dea,296,178
51339905852,dgf,7,119
51339908747,aff,58,389
51339924522,fbg,68,172
51339939723,gfc,258,88
51339964035,fcd,177,10
51339990798,gfb,275,93
51339994524,faa,250,31
51340012834,cge,10,96
51340013025,gca,177,42
51340043362,cec,108,91
51340050666,abg,290,57
51340060777,ddf,230,256
51340094959,ggf,39,126
51340107884,fbd,64,97
51340109742,acf,87,225
51340109872,dbb,168,102
51340132741,fec,54,315
51340133618,fab,5,228
51340143456,ecb,2,119
51340175125,aba,293,202
51340196425,ddc,92,115
51340199844,bbg,251,356
51340202887,def,296,176
51340239452,afa,91,39
51340241410,bag,154,81
51340250201,bec,15,194
51340266219,eag,161,96
51340292926,ggb,227,207
51340310718,dfc,60,238
51340330501,ecb,174,103
51340435294,aaf,154,176
51340441956,ada,42,48
51340447318,fag,188,150
51340454717,gef,290,334
51340459213,efa,123,171
51340504603,dbe,274,119
51340524185,bdb,159,139
51340531819,gdf,233,25
51340533252,bdf,40,29
51340549270,bad,41,139
51340556012,bde,72,298
51340556261,gae,79,40
51340557726,ada,186,46
51340558641,afe,104,273
51340563783,ebc,87,84
51340578583,cbe,46,134
51340580697,cgg,84,241
51340599383,eaf,142,5
51340601572,cef,122,82
51340607840,agd,265,14
51340609055,gdg,45,106
51340621924,cfe,147,208
51340663832,cfg,42,116
51340669185,fee,283,209
51340690330,dac,81,55
51340698673,dee,292,144
51340700387,gae,50,35
51340712719,aaf,82,161
51340720621,eda,99,283
51340740465,dgg,25,466
51340750482,ecf,129,136
51340751294,ddc,225,123
51340757158,dea,235,176
51340764182,egb,24,88
51340787663,bdc,51,124
51340787999,gdc,62,286
51340800248,fgf,218,174
51340803958,dff,121,159
51340812512,aeb,61,152
51340842870,cgd,37,99
51340850837,gga,195,22
51340854777,aca,222,39
51340858295,gbd,37,21
51340860092,dbg,10,217
51340884000,gfe,87,406
51340892329,bfa,127,85
51340894014,gbd,144,21
51340900756,fca,175,65
51340915601,daa,146,188
51340923715,fbf,59,143
51340966145,fdd,37,353
51340975898,gcc,33,211
51340991040,dae,26,108
51341023096,dgb,152,59
51341030028,bfd,64,33
51341044509,aff,50,392
51341148308,gbf,34,343
51341150385,aeg,62,331
51341157828,fdb,95,26
51341160379,efc,133,150
51341173839,cdd,45,186
51341178543,fge,4,169
51341184748,ece,52,199
51341185609,gfa,126,54
51341216993,bfb,93,36
51341218126,dbc,56,153
51341235018,cdb,262,357
51341288367,ddg,142,231
51341298742,bbb,235,59
51341318577,fce,111,290
51341319265,bdg,186,108
51341343634,bef,269,60
51341348173,agc,31,76
51341366990,ada,289,46
51341424622,cdg,26,106
51341426655,ccf,73,186
51341443092,eec,179,84
51341450297,dbd,168,186
51341460490,cbg,277,113
51341465378,abd,226,212
51341467004,dbd,209,169
51341492529,ega,93,172
51341532208,dee,70,167
51341553761,ffa,141,119
51341557078,ebd,222,232
51341565310,ccg,155,339
51341572245,bfc,163,21
51341579132,cgf,79,267
51341582471,bdf,228,24
51341583444,cgg,121,284
51341590692,ead,262,33
51341598535,bgd,15,139
51341599224,fff,55,62
51341608589,geg,290,269
51341613149,eba,215,5
51341629261,cce,103,243
51341638864,fde,248,190
51341650439,adg,147,172
51341659448,fdc,2,46
51341673162,cbe,77,115
51341695944,afc,12,226
51341703057,ffd,127,30
51341704177,ffg,199,257
51341705926,efb,125,191
51341713554,ffg,261,272
51341716842,bcg,145,182
51341742681,cce,210,272
51341782427,aae,201,37
51341782675,ded,253,212
51341790595,abb,147,96
51341804526,efd,120,18
51341807336,bfe,164,30
51341830110,cbb,260,138
51341843974,eag,135,91
51341859837,abe,173,165
51341862533,aae,133,37
51341867450,gaa,251,136
51341869116,afd,30,132
51341870065,cgb,177,174
51341875203,dge,34,172
51341891243,ggd,272,278
51341908118,dcb,297,111
51341947159,gfb,10,106
51341949700,cac,134,143
51341963463,gcd,118,160
51341967353,gff,54,88
51341987281,dcc,195,19
51342007119,fcg,239,144
51342018951,bge,238,117
51342019941,dfd,241,51
51342024396,cab,241,137
51342034219,ccf,176,158
51342040534,gdd,123,136
51342047918,bde,47,244
51342109902,bea,59,247
51342121844,aea,146,227
51342126461,bbd,264,219
51342146118,dbf,62,219
51342174625,eef,31,70
51342190478,aga,37,286
51342211924,ecc,2,19
51342212114,gdc,248,328
51342228532,aee,18,151
51342236403,eea,280,127
51342252014,bfa,78,91
51342301669,bae,4,287
51342317200,gde,238,297
51342332873,fag,283,144
51342341359,gda,209,25
51342346862,fac,46,151
51342443615,dfa,207,21
51342457083,egf,60,11
51342464784,gab,164,74
51342509171,deb,193,196
51342512929,dfb,33,221
51342527631,cff,169,157
51342546308,bca,218,180
51342555436,bfd,81,28
51342562775,dfg,219,295
51342563435,egf,111,10
51342599007,fea,226,19
51342599199,dfd,15,53
51342602530,ffe,29,153
51342619506,eda,158,240
51342623869,bdc,41,135
51342685362,deg,142,150
51342688823,bcf,94,305
51342692279,ada,89,48
51342701298,feb,33,144
51342707918,ege,176,76
51342709651,dde,246,91
51342719728,edb,248,375
51342721829,ccg,150,369
51342745568,cba,39,93
51342766208,cfa,254,157
51342781518,cag,281,188
51342792603,beb,165,224
51342799352,fee,66,236
51342810918,fcf,190,13
51342844860,gbg,227,182
51342849114,geb,10,258
51342850230,dba,219,165
51342885735,ebf,190,190
51342887718,bad,69,123
51342917500,feg,33,160
51342952969,aaa,156,14
51342960759,bbe,229,103
51342968749,dda,140,19
51342970250,fab,145,234
51343009955,aag,101,175
51343041073,gad,204,178
51343082360,cee,55,111
51343082821,cge,57,101
51343104329,fga,243,60
51343133479,adc,75,16
51343140463,gec,30,159
51343145130,fef,164,13
51343162944,bgb,258,131
51343165863,aef,63,281
51343173579,ced,258,93
51343177911,ccg,36,387
51343186504,beb,272,244
51343203864,caf,109,22
51343225667,aac,166,98
51343236549,bdb,219,140
51343244050,gcf,57,88
51343252231,bab,36,313
51343259641,eed,7,84
51343277145,edf,228,57
51343277763,cgf,77,261
51343297980,fdc,154,37
51343313554,agb,272,34
51343321723,fbc,173,109
51343343026,cca,269,49
51343353339,gee,83,23
51343419154,ddf,51,276
51343426011,dfc,84,207
51343443049,ddg,252,210
51343450489,cge,233,87
51343470820,dff,163,143
51343488437,deg,213,130
51343496543,aba,128,183
51343503815,cba,297,84
51343507401,cdg,217,117
51343508251,bcg,267,147
51343512451,abb,191,94
51343517564,eda,24,223
51343555969,cfb,234,111
51343556149,bee,115,102
51343556806,bdd,205,158
51343581266,aee,298,146
51343585600,cgg,67,292
51343596103,ead,102,26
51343609475,cgc,101,234
51343611083,abf,280,195
51343635100,fec,41,252
51343636608,bba,19,69
51343638547,dcd,153,186
51343650027,dga,277,55
51343666062,aad,214,32
51343671934,cad,47,183
51343672696,gce,76,197
51343702707,fdb,178,23
51343716897,ged,215,54
51343720052,ebg,68,224
51343760092,bff,288,245
51343776085,dga,161,47
51343779930,efb,268,227
51343780488,egg,63,88
51343782827,ega,85,170
51343805675,acd,113,186
51343816058,ced,297,94
51343830195,dcb,83,125
51343861073,age,46,328
51343879260,caa,125,341
51343883327,bbg,154,341
51343913142,fdg,37,286
51343924630,bee,38,112
51343926741,bcf,282,353
51343928113,ced,128,109
51343928619,cab,291,160
51343935734,ggg,44,17
51343962006,ecc,23,20
51343992593,bef,206,51
51344000280,cfa,291,146
51344022814,ead,189,20
51344030976,gac,215,69
51344036216,ecg,212,120
51344043291,cbg,147,132
51344073025,dea,103,186
51344086684,ggg,178,17
51344104501,fba,284,123
51344136460,aec,266,333
51344143896,dca,238,85
51344155770,gag,43,249
51344157368,beg,42,446
51344183619,cef,235,75
51344197494,afe,11,297
51344209967,agf,164,139
51344228713,ggd,58,258
51344233018,gca,250,35
51344233927,gba,192,199
51344242566,eac,24,354
51344266535,agg,107,111
51344303129,ffb,10,93
51344324817,ebb,31,231
51344329178,cgf,160,281
51344344941,ada,70,44
51344387774,cfg,136,131
51344395803,gdb,52,101
51344404352,fef,198,12
51344417679,dgd,179,117
51344424725,ccc,141,257
51344432871,bbf,153,71
51344445662,fgd,39,62
51344467906,ffd,183,27
51344470065,fcb,172,133
51344471619,dbd,126,199
51344475668,bgg,45,20
51344503960,bde,26,207
51344506924,dgb,109,57
51344511314,cga,39,250
51344513747,ffc,239,168
51344520295,dfd,102,46
51344521096,ffe,34,146
51344522633,gad,56,142
51344535671,dgg,272,433
51344539356,cfg,223,153
51344547333,gfc,49,83
51344551118,cdf,223,29
51344558817,gea,200,179
51344568272,bce,101,35
51344570404,adf,102,34
51344615493,feb,246,126
51344643999,ccb,20,90
51344664392,eba,23,5
51344682792,aab,48,105
51344719384,fgg,228,307
51344722632,dga,216,48
51344727538,fgb,31,149
51344734854,gag,42,288
51344743679,ade,248,137
51344744291,edg,109,311
51344766217,fbd,229,89
51344770544,aad,146,33
51344814193,bcg,277,163
51344827474,agf,107,164
51344842091,afb,267,418
51344843037,baa,30,48
51344847194,fcb,68,122
51344855443,gaf,107,82
51344864377,gbc,7,15
51344884227,cdc,258,36
51344930552,bcd,191,262
51344933630,fbe,58,225
51344940626,bcb,215,148
51344955036,gff,148,96
51344957931,cfd,145,345
51344966814,ddb,15,515
51344973868,fad,16,189
51344985362,ceb,203,86
51344986513,abc,98,259
51345012789,dbb,202,108
51345050396,abe,44,132
51345085256,fbc,152,98
51345092492,cda,263,68
51345109390,baf,250,85
51345116470,eff,106,132
51345117697,eff,50,124
51345120910,bec,93,188
51345131925,fbd,82,96
51345211621,ebc,248,76
51345212380,dce,89,213
51345224547,eca,264,145
51345225308,acd,107,167
51345256518,aac,255,85
51345259397,gdc,43,354
51345268684,gec,149,154
51345270325,deb,171,190
51345273638,agc,13,82
51345274774,fce,27,339
51345300575,cec,285,96
51345305442,eee,250,172
51345323704,bed,54,267
51345362687,eea,49,139
51345427218,fae,116,156
51345459831,gbb,60,242
51345467644,dfe,49,69
51345482658,aae,141,41
51345494991,gfg,100,130
51345549777,cea,15,102
51345549845,eaa,80,118
51345572532,aaa,293,11
51345590305,dad,82,411
51345594551,aba,71,162
51345601433,dec,68,164
51345681507,cbf,142,54
51345705592,bfa,169,88
51345714257,gcb,67,97
51345752830,gae,3,35
51345789673,dgd,55,112
51345824378,gff,165,96
51345824677,gge,95,43
51345855685,ebe,14,97
51345889506,fca,73,52
51345914302,fbb,222,140
51345915121,aed,111,13
51345936786,dcc,129,20
51345943536,dgf,62,105
51345968719,ecd,95,141
51345972286,ccd,6,94
51345973661,acg,187,96
51346019834,fff,88,70
51346027277,afa,86,38
51346041346,bgc,130,5
51346097389,cfa,49,119
51346110959,fge,262,140
51346176928,bgf,212,352
51346181433,cfc,256,284
51346192793,fdd,229,416
51346205027,fgd,93,63
51346210660,dda,128,21
51346211027,ecb,160,103
51346233446,adb,189,132
51346235732,ceg,145,222
51346239201,fgc,61,164
51346265355,fgb,121,125
51346286699,gga,149,23
51346304846,ebe,294,113
51346306809,efg,289,38
51346322065,add,258,161
51346324081,fgf,123,146
51346327721,gfa,133,61
51346341298,cgg,134,294
51346375046,bge,218,119
51346386898,fag,139,115
51346403343,bda,65,135
51346410261,egd,272,54
51346418396,acc,232,31
51346419455,aea,82,181
51346427377,cde,222,72
51346457226,fcc,6,84
51346465316,fda,242,92
51346474200,dee,7,195
51346483902,cbb,82,151
51346484633,afe,283,350
51346499159,bbb,58,53
51346499432,gbe,18,20
51346529842,cag,89,199
51346556155,fcc,79,99
51346572438,cgf,147,295
51346631698,eae,297,108
51346645681,caf,152,21
51346653777,beb,83,241
51346665250,cfb,214,89
51346693214,gce,256,214
51346698454,ada,246,41
51346742729,bdf,88,25
51346752617,cdg,149,128
51346764409,edd,206,108
51346767624,fgd,285,50
51346771847,ebf,163,193
51346795702,edc,99,67
51346814653,dcg,293,143
51346831480,cbg,213,124
51346860682,cbd,187,153
51346872255,adc,135,19
51346887282,bcf,245,282
51346898153,gde,165,338
51346898672,aeg,73,364
51346923631,efd,210,19
51346936411,fca,278,48
51346950185,aec,191,376
51346962452,dcf,51,64
51346963393,dfc,67,165
51346964864,fad,275,153
51346973492,fee,254,238
51346990684,bdf,241,29
51346999138,ace,266,315
51347000712,bab,40,369
51347004414,fdf,58,20
51347050608,gfa,15,58
51347093953,fgg,57,353
51347103802,bdg,65,110
51347110844,ccd,265,93
51347167717,dda,133,24
51347171863,ebe,233,122
51347211725,bcc,298,256
51347249552,abb,112,89
51347258735,ead,45,18
51347260113,geg,61,320
51347272001,ebg,299,208
51347298285,eed,195,74
51347299962,cdd,30,204
51347333362,dfb,115,201
51347368464,gbe,223,17
51347394214,dad,212,431
51347400244,cfc,273,252
51347431809,bbc,109,164
51347452594,faf,79,15
51347471652,bgb,126,124
51347472753,eef,222,65
51347491854,eeg,260,75
51347493304,aed,9,11
51347504432,eac,10,403
51347508861,feb,22,113
51347515033,cbc,62,213
51347516676,bdb,209,124
51347517697,fab,261,241
51347558865,cgg,5,326
51347566466,adb,106,137
51347601839,ced,149,129
51347607741,bag,210,77
51347629299,cfa,175,139
51347640953,cae,187,524
51347644427,cce,266,310
51347649211,dab,18,336
51347651667,ecf,149,144
51347652588,bfc,35,16
51347662793,aga,84,300
51347669307,aec,290,379
51347670018,dac,246,59
51347676214,gbf,195,353
51347708643,add,103,151
51347728387,gfe,263,446
51347732906,aff,157,415
51347735409,bac,215,76
51347743649,gdg,52,122
51347771395,gfd,115,28
51347788762,ebb,96,251
51347813751,dcb,96,146
51347820335,daf,174,5
51347848684,gec,237,183
51347886641,gbd,74,22
51347908847,ggf,136,128
51347910426,agf,232,141
51347937464,cff,56,150
51347942183,cgg,233,303
51347959483,bfg,209,114
51347975990,ddd,131,72
51347983966,ccg,130,356
51348000219,ceg,271,255
51348001426,abg,238,64
51348004052,ebe,46,143
51348020485,gbg,291,178
51348048926,acb,13,172
51348056086,fcg,198,148
51348076187,dde,90,87
51348079304,gaa,10,152
51348088871,aca,54,46
51348092240,eda,257,229
51348109784,abg,237,72
51348126093,gac,81,55
51348143948,fcd,294,9
51348151266,cac,84,117
51348152968,egc,18,7
51348198162,bbe,162,83
51348218563,gaf,115,90
51348225030,dfd,160,50
51348236210,ecf,238,149
51348253108,efe,141,22
51348283560,cea,104,116
51348287379,abd,252,201
51348289557,dgc,20,73
51348294989,fed,73,267
51348304464,eec,276,89
51348305816,afg,247,123
51348307783,egd,207,54
51348314116,dec,197,141
51348326026,dbe,54,130
51348334976,def,205,186
51348376516,bff,297,247
51348382860,cac,33,107
51348409927,ggc,131,216
51348450359,gge,54,39
51348463817,ggb,194,242
51348467478,fdb,81,23
51348488502,gab,269,60
51348500459,bac,87,85
51348510700,ceg,188,285
51348513754,eeb,187,323
51348520050,bgg,111,21
51348529887,aaa,124,12
51348592497,dgf,278,118
51348627456,eaf,289,5
51348628294,ggc,220,252
51348642595,dfd,256,40
51348659132,dbf,31,227
51348666443,dfg,225,244
51348666963,eba,263,5
51348678103,dgd,68,98
51348683576,gff,67,112
51348712022,fef,177,13
51348722280,bbg,24,402
51348728590,fcb,165,130
51348758839,edg,64,301
51348791176,egb,97,92
51348812439,bad,160,111
51348821696,gaa,290,159
51348824121,bcb,106,150
51348829904,bdb,62,135
51348860839,dee,78,177
51348873148,fea,267,18
51348889849,bab,118,309
51348893902,fea,24,18
51348902725,bgf,239,380
51348902928,ege,70,66
51348911424,adg,117,146
51348913397,bgf,38,323
51348943314,cfe,149,245
51348946415,efa,161,182
51348968472,gab,99,67
51348978491,ecd,37,132
51348979900,aaf,81,191
51348986598,bbf,7,68
51348988337,def,21,182
51348993798,ede,2,83
51349042874,gcg,279,6
51349056893,gca,68,38
51349082677,bgb,273,132
51349094374,faa,150,24
51349127830,efc,50,121
51349147811,fdd,26,420
51349189855,cea,100,103
51349191980,gdb,22,104
51349197874,dag,210,50
51349202809,agd,83,11
51349203284,ffe,63,164
51349210258,eab,115,100
51349244090,fbg,2,165
51349253157,gcc,297,198
51349266856,bbd,193,188
51349314372,bbc,19,137
51349314870,gcd,250,172
51349320630,bga,137,291
51349339497,acf,210,211
51349339737,dge,25,190
51349350835,eff,148,114
51349358269,gcb,287,78
51349369849,ddc,245,108
51349379020,fdg,195,283
51349385299,fcf,32,14
51349398524,agg,152,98
51349440227,acd,153,193
51349526528,edb,5,412
51349530387,ccc,284,223
51349531966,ggf,24,103
51349564141,gfb,67,113
51349568995,faf,75,17
51349597258,aec,20,341
51349613576,bbe,167,92
51349620758,gad,233,156
51349644912,bea,223,256
51349679365,ecc,120,20
51349683829,fgb,268,142
51349696263,gga,173,19
51349696477,afc,108,244
51349701242,gbb,243,249
51349705222,cfb,246,80
51349730746,ebg,30,239
51349748374,dbb,217,116
51349753218,dbg,77,245
51349767550,agc,213,86
51349769269,gae,90,41
51349787857,edc,33,65
51349796318,afg,34,123
51349817730,cdb,50,332
51349823003,cfc,47,211
51349831730,aeb,273,142
51349833253,bfd,233,29
51349840164,ebc,85,69
51349940778,dff,209,118
51349949058,baf,198,75
51349963652,dfb,276,231
51349980084,cff,185,141
51349995825,fbf,260,137
51349999415,bbc,286,112
51350008082,dda,216,27
51350027131,cdc,220,34
51350036514,bfb,55,31
51350043581,ece,117,187
51350078777,fad,143,166
51350092946,agb,7,40
51350094386,bca,61,165
51350119020,fcc,155,115
51350145254,acc,272,36
51350151147,dea,275,176
51350158668,eag,47,73
51350194621,dff,193,133
51350199018,cdg,244,139
51350215337,ffa,184,123
51350221698,fab,269,204
51350233524,ebd,206,238
51350239629,cba,76,80
51350245821,bfe,80,29
51350247681,eec,16,105
51350267121,bga,201,282
51350268863,gdf,273,25
51350328065,gfa,112,53
51350365820,bgf,118,358
51350370754,gef,295,340
51350374637,bgd,206,150
51350434475,daa,115,212
51350440725,dbb,243,133
51350450668,fec,10,204
51350503132,bga,76,335
51350522357,cgg,59,254
51350526934,afe,133,308
51350546633,cgd,246,113
51350550635,dae,223,97
51350567890,gba,189,234
51350594998,ade,12,116
51350617537,fbc,14,86
51350619030,cae,180,623
51350619221,aab,266,93
51350627829,dba,280,168
51350636464,fga,34,55
51350659927,ddf,51,320
51350668022,bge,52,126
51350674202,ege,197,63
51350678077,gdg,168,125
51350683106,cee,87,112
51350714712,bba,91,75
51350717676,gdd,55,140
51350724964,bef,177,47
51350770950,fdg,240,271
51350772969,ege,51,71
51350776279,gbd,252,20
51350781908,afd,80,157
51350798961,acg,133,110
51350800830,afa,255,34
51350843743,ffg,9,288
51350858137,cef,204,76
51350864859,abf,76,159
51350876958,egf,108,11
51350890758,gdg,123,138
51350921929,gae,253,42
51350928117,egg,146,78
51350931199,dca,109,98
51350937677,ecg,146,106
51350939778,edf,188,63
51350946312,dbc,272,143
51350957763,bbe,57,92
51350978438,beb,141,231
51351026478,abe,39,105
51351032219,cgb,63,167
51351037177,gaa,110,160
51351041024,gda,93,23
51351042874,baf,296,71
51351051157,fgb,167,132
51351054049,gec,25,175
51351054594,cfe,240,257
51351058611,ecb,139,120
51351063526,ace,96,327
51351073809,fbe,162,267
51351106588,edd,14,117
51351108799,egd,173,50
51351140064,aae,244,36
51351143267,fdc,192,43
51351153726,ged,111,61
51351158916,dab,145,369
51351183347,dce,295,170
51351194435,fca,19,47
51351195956,dbe,139,130
51351214475,agf,191,159
51351215715,deb,135,205
51351219248,ecd,143,147
51351221819,aef,56,334
51351229164,agb,99,34
51351257909,cfd,287,310
51351269390,ded,259,186
51351273444,cge,25,93
51351275594,fea,217,16
51351291909,bed,190,221
51351315830,fdf,207,21
51351320027,aba,295,139
51351358915,ada,220,37
51351397255,fgg,5,289
51351400552,beb,93,244
51351414501,ede,123,85
51351415997,gae,246,42
51351419480,fgb,126,133
51351435612,gee,84,26
51351460467,age,154,314
51351462303,acf,133,217
51351476207,bae,295,243
51351482615,dfa,290,20
51351503352,dgc,263,86
51351503429,abd,239,223
51351514618,bge,234,144
51351517423,eca,257,156
51351518392,gbd,28,16
51351522686,fde,64,161
51351542113,bef,173,38
51351563073,bea,74,284
51351570418,ccb,165,102
51351579140,bee,23,114
51351592201,cbe,234,97
51351592346,ceb,227,96
51351599134,age,264,332
51351611715,bcd,67,220
51351622286,ceb,151,98
51351632751,efg,195,42
51351636758,fde,90,183
51351641352,geb,70,206
51351649370,dbd,182,214
51351651367,dbd,221,214
51351659074,aee,59,167
51351666092,ccf,210,170
51351674379,ecd,258,160
51351692140,acc,190,38
51351710663,bcc,150,263
51351760209,gaf,230,72
51351760799,ccg,104,316
51351777061,ege,88,63
51351792551,fdg,220,222
51351821782,eab,5,118
51351834953,eeb,83,303
51351861166,edb,204,416
51351866591,faa,271,25
51351879181,aga,164,243
51351888187,gbc,98,16
51351913407,aad,239,33
51351913814,cdd,205,201
51351943596,fac,110,152
51351955034,fae,138,177
51351998017,bcg,100,163
51352024432,dcd,144,178
51352033543,ddg,181,237
51352067023,ade,210,136
51352092296,aag,19,147
51352105822,fge,234,155
51352124451,fgc,86,175
51352145884,baf,24,80
51352151568,daf,136,5
51352154081,bce,242,36
51352185404,eac,139,370
51352222615,gab,242,65
51352242772,bdf,282,27
51352245653,fga,282,57
51352267256,dgc,260,95
51352288076,ggg,287,18
51352305204,edd,11,93
51352307588,ebf,224,175
51352310901,acd,225,227
51352312501,fef,113,13
51352345788,fbb,107,124
51352389633,bcc,278,220
51352400056,cef,207,83
51352400765,eaf,174,5
51352410636,bdc,121,124
51352415404,feg,190,129
51352459888,baa,251,42
51352487302,def,247,154
51352490154,aaf,89,162
51352494995,gbg,139,161
51352618429,ffd,279,23
51352649101,gac,68,63
51352651773,acf,216,227
51352659472,cdf,223,31
51352659663,bda,169,112
51352660140,dgg,236,355
51352661631,bfe,119,31
51352715727,bce,227,28
51352726611,dbf,17,270
51352746308,cbe,140,80
51352785692,cgc,151,241
51352798860,edb,48,436
51352814040,abe,137,122
51352822712,fce,298,332
51352830478,gdb,87,115
51352843199,acb,164,190
51352844476,gce,6,203
51352865327,fda,123,109
51352866842,ceg,187,302
51352866918,ega,102,200
51352874177,eef,96,69
51352881028,add,97,161
51352909618,fec,75,199
51352921180,acc,124,43
51352923719,eee,266,190
51352931161,eeb,162,242
51352933723,feg,166,136
51352934216,bef,112,39
51352957643,ccd,10,106
51352969505,gdc,62,293
51352972191,bdd,85,184
51352999782,cfg,81,134
51353003111,gcf,249,96
51353009961,geg,127,256
51353016745,cec,65,96
51353029299,ggd,62,229
51353031380,cef,167,77
51353032868,dbe,210,124
51353036179,bfg,207,106
51353052820,aef,254,397
51353053953,cag,248,230
51353063581,abg,43,71
51353066976,aea,78,195
51353094277,geb,16,208
